time [ms]	Pressure [Hgmm]	illuminance [lux]
0.00 	 0.20 	 54.51
0.03 	 0.20 	 54.47
0.05 	 0.10 	 54.44
0.07 	 0.30 	 54.42
0.10 	 0.20 	 54.43
0.12 	 0.30 	 54.45
0.15 	 0.10 	 54.50
0.17 	 0.20 	 54.55
0.20 	 0.20 	 54.62
0.23 	 -0.10 	 54.68
0.25 	 -0.20 	 54.74
0.28 	 0.20 	 54.79
0.30 	 0.20 	 54.81
0.33 	 0.80 	 54.82
0.35 	 0.00 	 54.80
0.38 	 0.30 	 54.77
0.40 	 -0.10 	 54.72
0.42 	 0.50 	 54.67
0.45 	 0.30 	 54.62
0.47 	 0.20 	 54.58
0.50 	 -0.10 	 54.55
0.53 	 0.40 	 54.53
0.55 	 0.40 	 54.54
0.57 	 0.30 	 54.56
0.60 	 0.30 	 54.59
0.62 	 0.30 	 54.62
0.65 	 0.10 	 54.64
0.68 	 0.30 	 54.65
0.70 	 0.20 	 54.65
0.72 	 0.40 	 54.63
0.75 	 0.40 	 54.60
0.78 	 0.30 	 54.58
0.80 	 -0.10 	 54.56
0.82 	 -0.10 	 54.56
0.85 	 -0.10 	 54.59
0.88 	 0.70 	 54.63
0.90 	 -0.20 	 54.69
0.93 	 0.10 	 54.77
0.95 	 -0.10 	 54.84
0.97 	 0.30 	 54.91
1.00 	 0.20 	 54.96
1.02 	 0.20 	 54.99
1.05 	 0.10 	 54.98
1.07 	 0.60 	 54.93
1.10 	 0.10 	 54.87
1.12 	 0.60 	 54.78
1.15 	 0.50 	 54.69
1.18 	 0.30 	 54.61
1.20 	 0.00 	 54.56
1.23 	 0.30 	 54.53
1.25 	 0.50 	 54.53
1.27 	 0.20 	 54.56
1.30 	 0.00 	 54.60
1.32 	 0.30 	 54.65
1.35 	 0.40 	 54.69
1.38 	 0.20 	 54.72
1.40 	 0.40 	 54.73
1.43 	 0.30 	 54.74
1.45 	 0.50 	 54.73
1.48 	 0.30 	 54.72
1.50 	 0.40 	 54.71
1.52 	 0.20 	 54.71
1.55 	 0.30 	 54.72
1.57 	 0.20 	 54.74
1.60 	 0.40 	 54.77
1.62 	 0.40 	 54.81
1.65 	 0.20 	 54.85
1.68 	 0.20 	 54.91
1.70 	 -0.10 	 54.97
1.73 	 0.10 	 55.04
1.75 	 0.20 	 55.10
1.77 	 0.10 	 55.16
1.80 	 -0.10 	 55.21
1.82 	 0.10 	 55.26
1.85 	 0.20 	 55.29
1.88 	 0.40 	 55.30
1.90 	 0.60 	 55.30
1.93 	 0.20 	 55.29
1.95 	 0.40 	 55.26
1.98 	 0.40 	 55.23
2.00 	 0.30 	 55.19
2.02 	 0.30 	 55.16
2.05 	 0.80 	 55.14
2.08 	 0.30 	 55.13
2.10 	 0.50 	 55.13
2.12 	 0.30 	 55.14
2.15 	 0.30 	 55.15
2.17 	 0.40 	 55.17
2.20 	 0.40 	 55.19
2.23 	 0.20 	 55.21
2.25 	 0.20 	 55.22
2.27 	 0.20 	 55.24
2.30 	 0.40 	 55.25
2.33 	 0.40 	 55.27
2.35 	 0.20 	 55.29
2.38 	 0.10 	 55.30
2.40 	 0.70 	 55.32
2.42 	 0.30 	 55.35
2.45 	 0.30 	 55.38
2.48 	 0.20 	 55.41
2.50 	 0.30 	 55.46
2.52 	 0.40 	 55.51
2.55 	 0.50 	 55.57
2.58 	 0.50 	 55.63
2.60 	 0.50 	 55.68
2.62 	 -0.10 	 55.72
2.65 	 0.10 	 55.73
2.67 	 0.20 	 55.72
2.70 	 0.30 	 55.70
2.73 	 0.20 	 55.66
2.75 	 0.40 	 55.61
2.77 	 0.20 	 55.57
2.80 	 0.40 	 55.54
2.83 	 0.60 	 55.54
2.85 	 0.40 	 55.55
2.88 	 0.50 	 55.58
2.90 	 0.20 	 55.62
2.92 	 0.10 	 55.67
2.95 	 0.10 	 55.71
2.98 	 0.10 	 55.74
3.00 	 0.00 	 55.76
3.02 	 -0.10 	 55.76
3.05 	 -0.10 	 55.75
3.08 	 0.30 	 55.74
3.10 	 0.10 	 55.72
3.12 	 0.20 	 55.71
3.15 	 0.50 	 55.71
3.17 	 0.10 	 55.73
3.20 	 0.50 	 55.76
3.23 	 0.30 	 55.81
3.25 	 0.30 	 55.86
3.27 	 0.40 	 55.91
3.30 	 0.30 	 55.96
3.33 	 0.30 	 56.00
3.35 	 0.30 	 56.02
3.38 	 0.40 	 56.03
3.40 	 -0.00 	 56.01
3.42 	 0.30 	 55.99
3.45 	 0.50 	 55.95
3.48 	 0.40 	 55.91
3.50 	 0.30 	 55.88
3.52 	 0.20 	 55.86
3.55 	 0.40 	 55.85
3.58 	 0.20 	 55.86
3.60 	 0.10 	 55.88
3.62 	 -0.10 	 55.91
3.65 	 -0.10 	 55.94
3.67 	 0.20 	 55.96
3.70 	 0.20 	 55.98
3.73 	 0.20 	 55.98
3.75 	 0.20 	 55.97
3.77 	 -0.10 	 55.94
3.80 	 -0.10 	 55.91
3.83 	 -0.10 	 55.88
3.85 	 0.50 	 55.85
3.88 	 0.20 	 55.82
3.90 	 0.30 	 55.81
3.92 	 0.30 	 55.81
3.95 	 0.50 	 55.83
3.98 	 0.30 	 55.86
4.00 	 0.60 	 55.89
4.03 	 0.30 	 55.92
4.05 	 0.40 	 55.94
4.08 	 0.20 	 55.94
4.10 	 0.00 	 55.91
4.12 	 0.60 	 55.86
4.15 	 0.60 	 55.78
4.17 	 0.30 	 55.69
4.20 	 0.50 	 55.61
4.22 	 0.40 	 55.54
4.25 	 0.40 	 55.49
4.28 	 0.30 	 55.48
4.30 	 0.30 	 55.49
4.33 	 0.30 	 55.52
4.35 	 0.30 	 55.57
4.38 	 0.10 	 55.61
4.40 	 0.60 	 55.64
4.42 	 0.20 	 55.65
4.45 	 0.30 	 55.64
4.47 	 0.10 	 55.62
4.50 	 0.20 	 55.58
4.53 	 0.20 	 55.55
4.55 	 0.20 	 55.52
4.58 	 0.10 	 55.52
4.60 	 0.30 	 55.54
4.62 	 0.20 	 55.57
4.65 	 0.30 	 55.62
4.67 	 0.20 	 55.68
4.70 	 0.60 	 55.74
4.72 	 0.20 	 55.79
4.75 	 0.60 	 55.82
4.78 	 0.20 	 55.83
4.80 	 0.00 	 55.82
4.83 	 0.50 	 55.79
4.85 	 0.50 	 55.74
4.88 	 0.10 	 55.67
4.90 	 -0.00 	 55.60
4.92 	 0.30 	 55.54
4.95 	 0.40 	 55.48
4.97 	 0.10 	 55.44
5.00 	 0.10 	 55.42
5.03 	 0.20 	 55.43
5.05 	 0.20 	 55.45
5.08 	 0.10 	 55.48
5.10 	 0.10 	 55.53
5.12 	 0.10 	 55.58
5.15 	 0.30 	 55.62
5.17 	 -0.20 	 55.65
5.20 	 0.10 	 55.67
5.22 	 0.10 	 55.69
5.25 	 -0.10 	 55.69
5.28 	 0.30 	 55.69
5.30 	 0.40 	 55.69
5.33 	 1.10 	 55.70
5.35 	 0.30 	 55.71
5.38 	 0.30 	 55.74
5.40 	 0.30 	 55.78
5.42 	 0.30 	 55.83
5.45 	 0.40 	 55.88
5.47 	 0.30 	 55.93
5.50 	 0.30 	 55.97
5.53 	 0.30 	 55.98
5.55 	 0.50 	 55.97
5.58 	 0.30 	 55.94
5.60 	 0.50 	 55.87
5.62 	 0.30 	 55.79
5.65 	 0.30 	 55.69
5.67 	 0.20 	 55.58
5.70 	 0.40 	 55.47
5.72 	 0.30 	 55.38
5.75 	 0.30 	 55.30
5.78 	 1.70 	 55.24
5.80 	 0.20 	 55.21
5.83 	 1.90 	 55.21
5.85 	 0.20 	 55.22
5.88 	 1.90 	 55.26
5.90 	 -0.10 	 55.30
5.92 	 2.30 	 55.36
5.95 	 0.80 	 55.41
5.97 	 1.80 	 55.45
6.00 	 0.50 	 55.48
6.03 	 2.20 	 55.49
6.05 	 0.00 	 55.49
6.08 	 2.50 	 55.49
6.10 	 0.20 	 55.48
6.12 	 2.60 	 55.49
6.15 	 0.00 	 55.50
6.17 	 2.80 	 55.52
6.20 	 0.20 	 55.56
6.22 	 2.90 	 55.60
6.25 	 0.40 	 55.63
6.28 	 2.80 	 55.64
6.30 	 0.40 	 55.63
6.33 	 3.10 	 55.59
6.35 	 0.20 	 55.52
6.38 	 3.20 	 55.43
6.40 	 0.20 	 55.33
6.42 	 3.40 	 55.23
6.45 	 0.40 	 55.15
6.47 	 3.40 	 55.10
6.50 	 1.50 	 55.07
6.53 	 2.40 	 55.09
6.55 	 1.80 	 55.13
6.58 	 2.60 	 55.20
6.60 	 2.10 	 55.29
6.62 	 2.70 	 55.37
6.65 	 2.30 	 55.45
6.67 	 2.90 	 55.51
6.70 	 2.50 	 55.55
6.72 	 3.00 	 55.59
