time [ms]	Pressure [Hgmm]	illuminance [lux]
21.75 	 95.60 	 65.11
21.77 	 93.70 	 65.58
21.80 	 96.70 	 66.51
21.82 	 94.30 	 66.28
21.85 	 96.90 	 64.18
21.88 	 94.00 	 65.81
21.90 	 97.10 	 65.35
21.93 	 93.80 	 66.51
21.95 	 97.40 	 65.35
21.98 	 93.90 	 65.00
22.00 	 98.00 	 65.00
22.02 	 95.10 	 64.76
22.05 	 99.30 	 64.30
22.07 	 95.60 	 62.31
22.10 	 98.90 	 63.36
22.12 	 95.10 	 63.36
22.15 	 98.30 	 61.96
22.18 	 94.50 	 64.88
22.20 	 97.40 	 63.83
22.23 	 96.90 	 63.95
22.25 	 96.60 	 64.41
22.27 	 96.70 	 64.18
22.30 	 96.90 	 64.06
22.32 	 97.70 	 64.41
22.35 	 97.80 	 64.65
22.38 	 98.20 	 64.76
22.40 	 98.20 	 64.88
22.43 	 98.70 	 64.41
22.45 	 99.00 	 64.41
22.48 	 99.20 	 64.76
22.50 	 99.40 	 65.23
22.52 	 99.70 	 65.58
22.55 	 99.20 	 65.35
22.57 	 100.30 	 64.88
22.60 	 98.60 	 65.00
22.62 	 101.20 	 65.23
22.65 	 98.50 	 65.35
22.68 	 101.70 	 66.16
22.70 	 98.50 	 64.88
22.73 	 101.20 	 63.83
22.75 	 98.70 	 65.93
22.77 	 101.10 	 64.65
22.80 	 99.90 	 65.58
22.82 	 100.80 	 65.11
22.85 	 100.70 	 64.53
22.88 	 101.10 	 64.53
22.90 	 101.90 	 64.88
22.93 	 101.90 	 65.58
22.95 	 103.10 	 65.11
22.98 	 101.60 	 63.83
23.00 	 104.40 	 63.95
23.02 	 101.00 	 64.41
23.05 	 103.90 	 63.13
23.07 	 100.30 	 65.23
23.10 	 103.00 	 64.06
23.12 	 101.60 	 64.30
23.15 	 102.20 	 64.18
23.18 	 102.40 	 63.95
23.20 	 102.70 	 64.06
23.23 	 102.60 	 65.11
23.25 	 102.90 	 64.76
23.27 	 103.00 	 65.00
23.30 	 103.40 	 64.76
23.32 	 103.60 	 64.65
23.35 	 103.90 	 64.76
23.38 	 104.00 	 65.81
23.40 	 104.10 	 65.58
23.43 	 104.50 	 65.11
23.45 	 104.60 	 64.76
23.48 	 105.10 	 64.53
23.50 	 104.70 	 64.76
23.52 	 105.80 	 65.23
23.55 	 103.80 	 65.81
23.57 	 106.00 	 65.93
23.60 	 103.90 	 64.76
23.62 	 106.40 	 66.05
23.65 	 103.60 	 66.51
23.68 	 106.60 	 65.35
23.70 	 103.00 	 66.16
23.73 	 106.90 	 64.53
23.75 	 103.60 	 65.58
23.77 	 107.60 	 65.11
23.80 	 103.90 	 64.53
23.82 	 107.70 	 64.41
23.85 	 103.50 	 63.83
23.88 	 106.70 	 64.53
23.90 	 105.40 	 63.48
23.93 	 105.00 	 63.60
23.95 	 105.00 	 64.88
23.98 	 104.80 	 65.11
24.00 	 105.00 	 65.11
24.02 	 105.20 	 64.53
24.05 	 105.80 	 64.53
24.07 	 106.00 	 64.88
24.10 	 106.50 	 65.35
24.12 	 106.70 	 65.58
24.15 	 106.70 	 65.23
24.18 	 107.00 	 65.00
24.20 	 107.10 	 64.88
24.23 	 107.50 	 64.88
24.25 	 107.90 	 65.46
24.27 	 108.30 	 65.46
24.30 	 108.40 	 65.00
24.32 	 108.40 	 65.35
24.35 	 108.80 	 64.76
24.38 	 108.90 	 65.35
24.40 	 109.40 	 65.46
24.43 	 109.60 	 65.81
24.45 	 109.80 	 65.23
24.48 	 110.10 	 65.46
24.50 	 110.10 	 65.11
24.52 	 110.40 	 65.00
24.55 	 110.70 	 65.81
24.57 	 111.30 	 66.05
24.60 	 112.00 	 65.35
24.62 	 110.90 	 65.46
24.65 	 113.20 	 63.83
24.68 	 110.60 	 64.76
24.70 	 113.20 	 65.35
24.73 	 109.80 	 65.58
24.75 	 112.50 	 65.81
24.77 	 110.10 	 64.30
24.80 	 111.50 	 65.11
24.82 	 111.60 	 64.41
24.85 	 111.50 	 65.58
24.88 	 111.40 	 65.23
24.90 	 111.40 	 65.11
24.93 	 111.60 	 64.76
24.95 	 111.80 	 65.11
24.98 	 112.10 	 65.58
25.00 	 112.00 	 65.70
25.02 	 112.10 	 65.46
25.05 	 112.40 	 65.35
25.07 	 112.10 	 64.88
25.10 	 112.90 	 65.11
25.12 	 113.00 	 65.58
25.15 	 113.20 	 65.81
25.18 	 113.40 	 65.23
25.20 	 113.40 	 65.35
25.23 	 113.50 	 65.11
25.25 	 113.80 	 64.88
25.27 	 114.10 	 65.58
25.30 	 114.20 	 65.81
25.32 	 114.40 	 65.81
25.35 	 114.60 	 65.23
25.38 	 114.60 	 65.11
25.40 	 115.10 	 65.00
25.43 	 115.60 	 65.58
25.45 	 116.60 	 65.46
25.48 	 115.80 	 66.05
25.50 	 116.90 	 64.65
25.52 	 115.30 	 65.11
25.55 	 116.50 	 65.11
25.57 	 116.40 	 65.11
25.60 	 115.90 	 65.23
25.62 	 115.80 	 65.23
25.65 	 115.80 	 65.23
25.68 	 116.00 	 64.76
25.70 	 116.20 	 65.35
25.73 	 116.30 	 65.35
25.75 	 116.40 	 65.46
25.77 	 116.60 	 65.35
25.80 	 116.40 	 65.11
25.82 	 116.70 	 65.11
25.85 	 116.80 	 65.23
25.88 	 117.00 	 66.05
25.90 	 117.10 	 66.05
25.93 	 117.00 	 65.58
25.95 	 117.30 	 65.23
25.98 	 117.30 	 65.00
26.00 	 117.60 	 65.35
26.02 	 117.70 	 65.81
26.05 	 117.80 	 65.70
26.07 	 117.80 	 65.00
26.10 	 117.80 	 65.00
26.12 	 117.90 	 65.35
26.15 	 117.90 	 65.81
26.18 	 118.20 	 66.05
26.20 	 118.30 	 66.05
26.23 	 118.40 	 65.35
26.25 	 118.30 	 65.00
26.27 	 119.10 	 65.11
26.30 	 119.60 	 65.46
26.32 	 119.60 	 65.46
26.35 	 119.60 	 65.81
26.38 	 119.50 	 65.11
26.40 	 119.20 	 65.35
26.43 	 119.10 	 65.00
26.45 	 119.10 	 65.70
26.48 	 119.20 	 65.70
26.50 	 119.40 	 65.46
26.52 	 119.70 	 65.35
26.55 	 119.60 	 65.00
26.57 	 119.60 	 65.35
26.60 	 119.80 	 65.81
26.62 	 119.60 	 65.93
26.65 	 119.70 	 66.05
26.68 	 119.70 	 65.23
26.70 	 119.90 	 65.11
26.73 	 119.80 	 65.58
26.75 	 119.80 	 66.05
26.77 	 119.80 	 65.81
26.80 	 119.90 	 65.58
26.82 	 120.10 	 65.23
26.85 	 120.10 	 65.00
26.88 	 120.20 	 65.58
26.90 	 120.30 	 66.05
26.93 	 120.20 	 65.70
26.95 	 120.30 	 65.70
26.98 	 120.30 	 65.11
27.00 	 120.50 	 65.81
27.02 	 120.70 	 65.46
27.05 	 121.00 	 65.93
27.07 	 121.50 	 65.58
27.10 	 121.60 	 65.81
27.12 	 121.80 	 65.35
27.15 	 121.60 	 64.76
27.18 	 121.60 	 65.23
27.20 	 121.40 	 65.81
27.23 	 121.30 	 65.81
27.25 	 121.10 	 65.23
27.27 	 120.70 	 65.00
27.30 	 121.20 	 65.23
27.32 	 121.30 	 65.81
27.35 	 121.40 	 66.05
27.38 	 121.40 	 65.70
27.40 	 121.30 	 65.58
27.43 	 121.40 	 65.11
27.45 	 121.20 	 65.35
27.48 	 121.50 	 65.70
27.50 	 121.50 	 66.05
27.52 	 121.60 	 65.70
27.55 	 121.50 	 65.46
27.57 	 121.50 	 65.00
27.60 	 121.50 	 65.23
27.62 	 121.60 	 65.93
27.65 	 121.50 	 66.05
27.68 	 121.70 	 65.81
27.70 	 121.80 	 65.23
27.73 	 121.80 	 65.35
27.75 	 121.70 	 65.46
27.77 	 121.90 	 65.58
27.80 	 121.70 	 66.05
27.82 	 122.00 	 65.46
27.85 	 122.20 	 65.23
27.88 	 122.50 	 65.58
27.90 	 123.00 	 65.58
27.93 	 122.80 	 65.70
27.95 	 122.70 	 65.81
27.98 	 122.60 	 65.58
28.00 	 122.50 	 65.58
28.02 	 122.20 	 65.35
28.05 	 122.30 	 66.05
28.07 	 122.30 	 65.70
28.10 	 122.30 	 66.05
28.12 	 122.40 	 65.81
28.15 	 122.40 	 65.35
28.18 	 122.50 	 65.11
28.20 	 122.70 	 65.70
28.23 	 122.60 	 66.05
28.25 	 122.80 	 65.81
28.27 	 122.80 	 65.23
28.30 	 123.00 	 65.11
28.32 	 123.20 	 65.11
28.35 	 123.30 	 65.23
28.38 	 123.40 	 66.28
28.40 	 123.40 	 66.05
28.43 	 123.50 	 65.46
28.45 	 123.70 	 65.23
28.48 	 124.10 	 65.35
28.50 	 124.30 	 65.93
28.52 	 124.60 	 66.28
28.55 	 124.90 	 65.58
28.57 	 125.10 	 65.23
28.60 	 125.50 	 65.35
28.62 	 126.00 	 65.00
28.65 	 126.60 	 66.05
28.68 	 126.80 	 66.28
28.70 	 127.70 	 65.70
28.73 	 128.70 	 65.46
28.75 	 129.60 	 65.11
28.77 	 130.20 	 65.35
28.80 	 130.60 	 66.16
28.82 	 131.10 	 65.70
28.85 	 131.50 	 65.81
28.88 	 132.10 	 65.23
28.90 	 132.30 	 65.23
28.93 	 132.90 	 65.46
28.95 	 134.00 	 66.05
28.98 	 134.50 	 66.05
29.00 	 135.40 	 65.46
29.02 	 136.30 	 65.23
29.05 	 136.90 	 65.23
29.07 	 136.50 	 65.23
29.10 	 138.00 	 66.05
29.12 	 136.80 	 66.63
29.15 	 139.30 	 65.35
29.18 	 136.90 	 65.70
29.20 	 140.30 	 65.00
29.23 	 137.60 	 66.05
29.25 	 140.60 	 66.28
29.27 	 138.30 	 65.70
29.30 	 139.80 	 66.16
29.32 	 138.60 	 66.05
29.35 	 140.70 	 66.16
29.38 	 138.10 	 66.86
29.40 	 142.10 	 65.35
29.43 	 138.90 	 66.40
29.45 	 141.10 	 64.76
29.48 	 138.60 	 65.81
29.50 	 141.80 	 65.35
29.52 	 138.10 	 65.70
29.55 	 142.00 	 66.51
29.57 	 138.00 	 65.23
29.60 	 141.40 	 66.51
29.62 	 138.40 	 64.30
29.65 	 141.10 	 64.88
29.68 	 139.10 	 66.86
29.70 	 142.00 	 65.23
29.73 	 138.90 	 66.16
29.75 	 141.50 	 65.00
29.77 	 138.80 	 65.58
29.80 	 142.10 	 65.81
29.82 	 138.80 	 65.70
29.85 	 142.10 	 66.40
29.88 	 138.40 	 65.23
29.90 	 142.00 	 66.40
29.93 	 139.30 	 65.70
29.95 	 141.60 	 65.11
29.98 	 140.90 	 65.58
30.00 	 141.30 	 65.46
30.02 	 141.50 	 65.58
30.05 	 141.80 	 65.58
30.07 	 141.80 	 65.46
30.10 	 142.20 	 65.46
30.12 	 142.50 	 65.81
30.15 	 142.20 	 66.05
30.18 	 143.20 	 65.58
30.20 	 143.50 	 65.00
30.23 	 143.30 	 65.81
30.25 	 143.70 	 66.05
30.27 	 143.50 	 66.51
30.30 	 144.30 	 66.05
30.32 	 143.30 	 66.28
30.35 	 144.60 	 65.58
30.38 	 143.10 	 65.46
30.40 	 144.80 	 65.70
30.43 	 143.10 	 66.05
30.45 	 144.70 	 66.16
30.48 	 144.40 	 65.35
30.50 	 144.50 	 65.23
30.52 	 144.60 	 65.23
30.55 	 144.40 	 66.05
30.57 	 144.60 	 66.28
30.60 	 144.50 	 65.70
30.62 	 145.10 	 65.58
30.65 	 145.00 	 65.58
30.68 	 145.30 	 65.23
30.70 	 145.10 	 66.16
30.73 	 145.30 	 66.16
30.75 	 145.50 	 65.46
30.77 	 145.40 	 65.35
30.80 	 145.80 	 65.35
30.82 	 145.70 	 65.70
30.85 	 145.60 	 66.28
30.88 	 145.80 	 66.28
30.90 	 145.80 	 65.46
30.93 	 145.90 	 65.58
30.95 	 145.70 	 65.11
30.98 	 145.80 	 65.58
31.00 	 145.90 	 66.28
31.02 	 145.80 	 65.81
31.05 	 145.80 	 65.46
31.07 	 145.60 	 65.23
31.10 	 145.70 	 65.35
31.12 	 145.50 	 65.81
31.15 	 145.70 	 66.16
31.18 	 145.60 	 65.70
31.20 	 145.60 	 65.81
31.23 	 145.40 	 65.35
31.25 	 145.50 	 65.23
31.27 	 145.50 	 65.81
31.30 	 145.20 	 66.05
31.32 	 145.30 	 65.70
31.35 	 145.10 	 65.58
31.38 	 145.20 	 65.23
31.40 	 144.80 	 65.46
31.43 	 144.80 	 65.93
31.45 	 144.90 	 65.93
31.48 	 144.80 	 66.05
31.50 	 145.20 	 65.35
31.52 	 145.10 	 65.23
31.55 	 144.80 	 66.16
31.57 	 144.70 	 66.51
31.60 	 144.40 	 65.70
31.62 	 144.60 	 65.58
31.65 	 144.60 	 65.58
31.68 	 144.40 	 65.00
31.70 	 144.30 	 65.46
31.73 	 144.20 	 66.40
31.75 	 144.10 	 65.70
31.77 	 143.90 	 65.46
31.80 	 144.00 	 65.35
31.82 	 144.10 	 65.23
31.85 	 143.80 	 65.93
31.88 	 143.90 	 66.28
31.90 	 143.80 	 66.05
31.93 	 143.80 	 65.35
31.95 	 143.70 	 65.35
31.98 	 143.60 	 65.35
32.00 	 143.60 	 65.46
32.02 	 143.70 	 65.93
32.05 	 143.50 	 65.81
32.08 	 143.30 	 65.35
32.10 	 143.10 	 65.00
32.12 	 143.00 	 65.23
32.15 	 143.10 	 66.05
32.17 	 142.90 	 65.93
32.20 	 142.90 	 65.46
32.23 	 142.80 	 65.58
32.25 	 142.60 	 65.35
32.27 	 142.50 	 65.58
32.30 	 142.30 	 65.81
32.33 	 142.30 	 66.05
32.35 	 142.20 	 65.23
32.38 	 142.20 	 65.00
32.40 	 142.00 	 65.23
32.42 	 141.80 	 65.70
32.45 	 141.80 	 66.05
32.48 	 141.60 	 66.05
32.50 	 141.60 	 65.58
32.52 	 141.30 	 65.00
32.55 	 141.20 	 65.35
32.58 	 141.40 	 65.58
32.60 	 141.00 	 66.28
32.62 	 140.80 	 65.58
32.65 	 140.80 	 65.23
32.67 	 140.70 	 65.00
32.70 	 140.50 	 65.23
32.73 	 140.80 	 65.70
