time [ms]	Pressure [Hgmm]	illuminance [lux]
0.00 	 0.30 	 54.62
0.03 	 0.30 	 53.81
0.05 	 -0.10 	 53.57
0.07 	 0.10 	 53.57
0.10 	 0.30 	 54.04
0.12 	 0.30 	 54.86
0.15 	 0.40 	 54.51
0.17 	 0.30 	 54.62
0.20 	 0.30 	 53.57
0.23 	 0.30 	 53.81
0.25 	 0.10 	 54.27
0.28 	 0.20 	 54.86
0.30 	 0.20 	 54.74
0.33 	 0.10 	 53.81
0.35 	 -0.00 	 53.34
0.38 	 0.00 	 53.46
0.40 	 0.30 	 53.34
0.42 	 0.20 	 53.57
0.45 	 0.20 	 53.34
0.47 	 0.30 	 53.22
0.50 	 0.20 	 52.99
0.53 	 0.30 	 52.88
0.55 	 0.40 	 53.57
0.57 	 -0.10 	 54.04
0.60 	 0.30 	 54.16
0.62 	 0.20 	 53.46
0.65 	 0.30 	 53.11
0.68 	 0.40 	 53.34
0.70 	 0.30 	 54.16
0.72 	 0.30 	 54.16
0.75 	 0.10 	 53.81
0.78 	 0.30 	 53.92
0.80 	 0.30 	 53.34
0.82 	 0.50 	 53.34
0.85 	 0.40 	 54.39
0.88 	 0.30 	 54.39
0.90 	 0.40 	 54.39
0.93 	 -0.00 	 54.04
0.95 	 0.30 	 53.81
0.97 	 0.30 	 54.27
1.00 	 0.40 	 54.51
1.02 	 0.40 	 54.62
1.05 	 0.30 	 54.27
1.07 	 0.30 	 53.81
1.10 	 0.20 	 53.81
1.12 	 0.20 	 54.04
1.15 	 0.30 	 55.09
1.18 	 0.10 	 55.09
1.20 	 -0.10 	 54.86
1.23 	 -0.00 	 54.16
1.25 	 -0.00 	 53.69
1.27 	 0.30 	 54.16
1.30 	 0.30 	 53.92
1.32 	 0.20 	 53.69
1.35 	 0.20 	 53.22
1.38 	 0.10 	 52.64
1.40 	 -0.20 	 53.22
1.43 	 0.20 	 53.34
1.45 	 0.30 	 53.92
1.48 	 0.40 	 53.81
1.50 	 0.50 	 53.69
1.52 	 0.40 	 53.34
1.55 	 0.30 	 53.11
1.57 	 0.40 	 53.57
1.60 	 0.30 	 54.16
1.62 	 0.20 	 53.92
1.65 	 0.50 	 53.34
1.68 	 0.30 	 52.88
1.70 	 0.30 	 53.57
1.73 	 0.30 	 54.16
1.75 	 0.40 	 54.39
1.77 	 0.60 	 54.27
1.80 	 0.10 	 53.81
1.82 	 0.40 	 53.92
1.85 	 0.20 	 53.57
1.88 	 0.00 	 54.62
1.90 	 -0.20 	 54.51
1.93 	 0.30 	 54.27
1.95 	 0.20 	 54.16
1.98 	 0.20 	 53.92
2.00 	 0.20 	 53.81
2.02 	 0.30 	 54.62
2.05 	 0.10 	 54.86
2.08 	 0.10 	 54.86
2.10 	 0.50 	 54.04
2.12 	 0.30 	 53.81
2.15 	 0.40 	 54.16
2.17 	 0.40 	 54.97
2.20 	 0.30 	 54.27
2.23 	 0.50 	 53.57
2.25 	 0.30 	 52.88
2.27 	 -0.10 	 52.88
2.30 	 0.30 	 52.99
2.33 	 0.30 	 53.69
2.35 	 0.30 	 53.34
2.38 	 0.20 	 53.11
2.40 	 0.30 	 53.22
2.42 	 0.30 	 52.88
2.45 	 0.40 	 53.22
2.48 	 0.40 	 54.04
2.50 	 0.30 	 53.69
2.52 	 0.10 	 53.46
2.55 	 0.20 	 52.88
2.58 	 0.20 	 53.22
2.60 	 0.20 	 53.34
2.62 	 0.20 	 53.81
2.65 	 0.10 	 53.92
2.67 	 0.10 	 53.69
2.70 	 0.10 	 53.34
2.73 	 0.30 	 53.46
2.75 	 0.30 	 53.92
2.77 	 0.40 	 54.27
2.80 	 0.30 	 53.81
2.83 	 0.20 	 53.57
2.85 	 0.30 	 53.69
2.88 	 0.20 	 53.92
2.90 	 0.30 	 54.62
2.92 	 0.40 	 54.51
2.95 	 0.30 	 54.04
2.98 	 0.30 	 54.04
3.00 	 0.40 	 53.92
3.02 	 0.50 	 53.92
3.05 	 -0.00 	 54.39
3.08 	 0.20 	 54.74
3.10 	 0.30 	 54.27
3.12 	 0.30 	 53.92
3.15 	 0.20 	 54.16
3.17 	 0.30 	 54.27
3.20 	 0.10 	 54.27
3.23 	 0.10 	 54.04
3.25 	 0.40 	 53.34
3.27 	 0.10 	 52.99
3.30 	 0.20 	 52.76
3.33 	 -0.00 	 52.76
3.35 	 0.20 	 53.11
3.38 	 0.10 	 53.57
3.40 	 0.30 	 53.11
3.42 	 -0.20 	 52.88
3.45 	 -0.00 	 53.22
3.48 	 0.30 	 53.57
3.50 	 0.10 	 53.81
3.52 	 0.40 	 53.57
3.55 	 0.30 	 53.46
3.58 	 0.30 	 53.22
3.60 	 0.40 	 52.88
3.62 	 0.20 	 53.34
3.65 	 0.30 	 53.92
3.67 	 0.10 	 53.81
3.70 	 -0.10 	 53.69
3.73 	 -0.10 	 53.69
3.75 	 0.30 	 53.34
3.77 	 0.40 	 54.16
3.80 	 0.30 	 54.62
3.83 	 0.30 	 54.04
3.85 	 0.40 	 53.81
3.88 	 0.30 	 53.69
3.90 	 0.30 	 53.69
3.92 	 0.20 	 54.39
3.95 	 0.30 	 54.51
3.98 	 0.30 	 54.62
4.00 	 0.10 	 53.81
4.03 	 0.20 	 53.69
4.05 	 0.20 	 54.39
4.08 	 0.20 	 54.74
4.10 	 0.20 	 54.74
4.12 	 0.20 	 54.62
4.15 	 0.30 	 53.81
4.17 	 0.50 	 53.34
4.20 	 0.20 	 53.11
4.22 	 0.20 	 53.69
4.25 	 0.30 	 53.81
4.28 	 0.30 	 53.34
4.30 	 0.30 	 52.88
4.33 	 0.20 	 52.64
4.35 	 0.50 	 53.69
4.38 	 0.30 	 54.16
4.40 	 0.20 	 54.16
4.42 	 0.20 	 53.57
4.45 	 0.30 	 53.34
4.47 	 0.40 	 53.11
4.50 	 0.40 	 53.34
4.53 	 0.40 	 53.81
4.55 	 0.30 	 54.16
4.58 	 0.30 	 53.69
4.60 	 0.10 	 53.69
4.62 	 0.30 	 53.34
4.65 	 0.20 	 54.04
4.67 	 0.40 	 54.74
4.70 	 0.40 	 54.39
4.72 	 -0.20 	 53.81
4.75 	 0.20 	 53.69
4.78 	 0.30 	 53.57
4.80 	 -0.10 	 54.04
4.83 	 0.30 	 54.74
4.85 	 0.40 	 54.62
4.88 	 0.30 	 54.39
4.90 	 0.40 	 53.92
4.92 	 0.20 	 54.04
4.95 	 0.40 	 54.74
4.97 	 0.30 	 54.74
5.00 	 0.40 	 54.86
5.03 	 0.40 	 54.04
5.05 	 0.10 	 53.92
5.08 	 0.30 	 53.46
5.10 	 0.40 	 53.57
5.12 	 0.40 	 53.57
5.15 	 0.30 	 53.34
5.17 	 2.30 	 52.88
5.20 	 0.40 	 52.18
5.22 	 3.10 	 52.53
5.25 	 0.30 	 54.39
5.28 	 4.30 	 52.41
5.30 	 0.40 	 53.69
5.33 	 4.40 	 52.53
5.35 	 0.40 	 52.88
5.38 	 4.50 	 52.99
5.40 	 1.00 	 53.46
5.42 	 4.40 	 53.92
5.45 	 0.90 	 52.99
5.47 	 4.60 	 53.11
5.50 	 0.90 	 51.94
5.53 	 4.90 	 53.92
5.55 	 1.20 	 54.62
5.58 	 4.40 	 53.22
5.60 	 1.40 	 54.04
5.62 	 4.80 	 52.99
5.65 	 1.70 	 53.57
5.67 	 4.90 	 53.81
5.70 	 1.80 	 54.39
5.72 	 5.00 	 54.39
5.75 	 1.60 	 53.81
5.78 	 5.50 	 54.39
5.80 	 1.90 	 53.46
5.83 	 5.70 	 54.62
5.85 	 2.40 	 54.51
5.88 	 6.00 	 52.99
5.90 	 2.90 	 53.92
5.92 	 6.10 	 52.76
5.95 	 3.20 	 53.34
5.97 	 6.30 	 53.57
6.00 	 3.30 	 54.39
6.03 	 6.60 	 54.62
6.05 	 3.60 	 53.81
6.08 	 7.40 	 54.51
6.10 	 3.40 	 53.57
6.12 	 7.60 	 55.09
6.15 	 4.30 	 55.55
6.17 	 8.10 	 54.16
6.20 	 5.30 	 54.97
6.22 	 5.00 	 54.74
6.25 	 6.30 	 54.97
6.28 	 5.40 	 55.67
6.30 	 5.50 	 56.14
6.33 	 4.90 	 55.90
6.35 	 9.40 	 55.32
6.38 	 4.90 	 54.62
6.40 	 8.90 	 55.55
6.42 	 5.30 	 54.62
6.45 	 9.70 	 54.86
6.47 	 5.50 	 56.14
6.50 	 9.60 	 54.62
6.53 	 5.90 	 55.79
6.55 	 9.30 	 55.09
6.58 	 6.60 	 55.79
6.60 	 6.70 	 56.25
6.62 	 6.50 	 55.55
6.65 	 9.40 	 54.62
6.67 	 6.60 	 53.92
6.70 	 9.80 	 54.86
6.72 	 6.40 	 54.62
6.75 	 10.70 	 55.90
6.78 	 6.70 	 55.55
6.80 	 11.10 	 53.57
6.83 	 7.20 	 54.97
6.85 	 11.20 	 54.62
6.88 	 7.80 	 55.67
6.90 	 9.00 	 55.79
6.92 	 7.40 	 55.55
6.95 	 11.90 	 54.51
6.97 	 8.30 	 54.16
7.00 	 8.40 	 55.79
7.03 	 8.30 	 56.14
7.05 	 10.70 	 56.25
7.08 	 8.30 	 55.67
7.10 	 12.00 	 54.62
7.12 	 8.60 	 55.67
7.15 	 11.70 	 55.44
7.17 	 8.60 	 56.14
7.20 	 12.60 	 55.55
7.22 	 8.50 	 55.44
7.25 	 12.60 	 55.20
7.28 	 9.10 	 55.09
7.30 	 13.00 	 55.90
7.33 	 9.10 	 55.55
7.35 	 13.60 	 56.72
7.38 	 9.90 	 55.32
7.40 	 11.50 	 54.27
7.42 	 10.40 	 55.32
7.45 	 10.40 	 55.55
7.47 	 10.60 	 55.79
7.50 	 10.40 	 55.20
7.53 	 12.30 	 54.51
7.55 	 10.30 	 54.51
7.58 	 14.60 	 54.86
7.60 	 10.50 	 54.51
7.62 	 14.40 	 56.14
7.65 	 10.50 	 54.62
7.67 	 14.40 	 53.69
7.70 	 10.90 	 55.55
7.72 	 15.20 	 54.39
7.75 	 11.00 	 55.67
7.78 	 15.10 	 54.97
7.80 	 11.40 	 55.32
7.83 	 15.40 	 54.51
7.85 	 12.50 	 54.74
7.88 	 12.60 	 56.14
7.90 	 12.80 	 56.60
7.92 	 12.80 	 56.60
7.95 	 12.70 	 56.49
7.97 	 12.80 	 56.14
8.00 	 12.80 	 56.14
8.03 	 12.40 	 56.37
8.05 	 15.60 	 55.79
8.07 	 12.50 	 56.49
8.10 	 16.70 	 55.09
8.12 	 12.30 	 55.32
8.15 	 16.70 	 54.86
8.18 	 12.50 	 54.86
8.20 	 16.70 	 55.20
8.22 	 13.00 	 54.27
8.25 	 17.40 	 54.97
8.28 	 13.40 	 53.46
8.30 	 17.60 	 53.69
8.32 	 14.10 	 56.02
8.35 	 14.10 	 56.25
8.38 	 14.50 	 56.02
8.40 	 14.40 	 55.79
8.43 	 14.40 	 55.20
8.45 	 15.90 	 54.97
8.47 	 14.10 	 55.44
8.50 	 18.00 	 55.79
8.53 	 14.00 	 54.51
8.55 	 18.20 	 55.55
8.57 	 14.20 	 53.92
8.60 	 18.10 	 54.62
8.62 	 14.50 	 56.37
8.65 	 18.60 	 54.97
8.68 	 14.90 	 56.02
8.70 	 18.70 	 55.09
8.72 	 15.30 	 55.20
8.75 	 19.40 	 55.20
8.78 	 16.00 	 55.90
8.80 	 16.10 	 57.19
8.82 	 16.60 	 56.60
8.85 	 16.60 	 56.49
8.88 	 16.40 	 56.14
8.90 	 16.50 	 56.72
8.93 	 18.10 	 55.67
8.95 	 16.40 	 55.90
8.97 	 19.80 	 54.62
9.00 	 16.50 	 54.86
9.03 	 20.50 	 53.57
9.05 	 16.30 	 54.86
9.07 	 20.30 	 54.97
9.10 	 16.90 	 54.97
9.12 	 21.00 	 55.20
9.15 	 17.20 	 54.39
9.18 	 21.10 	 55.55
9.20 	 18.00 	 54.51
9.22 	 18.40 	 56.25
9.25 	 18.60 	 56.02
9.28 	 18.40 	 55.44
9.30 	 18.10 	 55.55
9.32 	 20.10 	 55.32
9.35 	 18.20 	 55.90
9.38 	 20.60 	 55.90
9.40 	 17.30 	 56.25
9.43 	 21.70 	 55.44
9.45 	 17.60 	 54.62
9.47 	 21.60 	 55.79
9.50 	 17.70 	 54.51
9.53 	 22.40 	 54.97
9.55 	 18.60 	 56.37
9.57 	 22.20 	 54.74
9.60 	 19.00 	 55.79
9.62 	 22.80 	 55.20
9.65 	 20.30 	 56.25
9.68 	 20.40 	 56.60
9.70 	 20.80 	 56.02
9.72 	 21.00 	 55.20
9.75 	 21.00 	 54.74
9.78 	 21.00 	 54.74
9.80 	 20.70 	 55.32
9.82 	 20.40 	 56.02
9.85 	 21.90 	 54.86
9.88 	 20.20 	 54.97
9.90 	 24.30 	 53.57
9.93 	 20.30 	 55.32
9.95 	 24.40 	 55.09
9.97 	 20.30 	 55.32
10.00 	 24.30 	 54.74
10.03 	 21.00 	 54.04
10.05 	 24.40 	 55.09
10.07 	 21.20 	 54.62
10.10 	 24.50 	 56.02
10.12 	 22.00 	 56.49
10.15 	 21.90 	 56.02
10.18 	 21.90 	 55.44
10.20 	 23.80 	 55.09
10.22 	 22.00 	 56.49
10.25 	 24.30 	 56.25
10.28 	 22.10 	 56.14
10.30 	 24.80 	 55.67
10.32 	 21.90 	 55.20
10.35 	 26.10 	 55.55
10.38 	 21.90 	 55.09
10.40 	 25.90 	 56.60
10.43 	 21.90 	 56.72
10.45 	 26.20 	 54.04
10.47 	 22.10 	 55.20
10.50 	 26.50 	 54.16
10.53 	 23.20 	 55.32
10.55 	 25.60 	 55.09
10.57 	 23.80 	 54.74
10.60 	 24.10 	 54.97
10.62 	 23.80 	 54.86
10.65 	 25.40 	 54.51
10.68 	 23.80 	 54.97
10.70 	 26.60 	 55.44
10.72 	 23.50 	 54.86
10.75 	 27.40 	 53.34
10.78 	 23.60 	 55.32
10.80 	 28.20 	 54.39
10.82 	 24.20 	 55.44
10.85 	 27.90 	 54.74
10.88 	 25.00 	 54.97
10.90 	 25.20 	 55.67
10.93 	 25.10 	 55.20
10.95 	 26.80 	 55.20
10.97 	 24.80 	 55.44
11.00 	 28.80 	 56.49
11.03 	 25.50 	 54.74
11.05 	 27.30 	 55.09
11.07 	 25.50 	 56.02
11.10 	 28.40 	 55.55
11.12 	 25.40 	 56.49
11.15 	 29.20 	 55.44
11.18 	 24.90 	 55.79
11.20 	 29.20 	 55.20
11.22 	 25.90 	 55.20
11.25 	 29.90 	 56.25
11.28 	 26.40 	 56.02
11.30 	 29.50 	 57.19
11.32 	 27.20 	 55.55
11.35 	 27.60 	 55.20
11.38 	 27.90 	 55.20
11.40 	 27.80 	 55.55
11.43 	 27.80 	 55.67
11.45 	 27.50 	 55.55
11.47 	 27.50 	 54.97
11.50 	 29.00 	 54.27
11.53 	 27.10 	 54.62
11.55 	 31.20 	 54.97
11.57 	 27.00 	 54.97
11.60 	 31.20 	 55.79
11.62 	 27.10 	 54.16
11.65 	 30.90 	 53.34
11.68 	 27.50 	 55.55
11.70 	 31.90 	 54.62
11.72 	 27.70 	 55.90
11.75 	 32.00 	 54.51
11.78 	 29.00 	 55.09
11.80 	 28.80 	 55.79
11.82 	 31.10 	 55.55
11.85 	 29.50 	 56.02
11.88 	 29.60 	 56.37
11.90 	 29.30 	 56.37
11.93 	 31.00 	 56.25
11.95 	 28.90 	 56.25
11.97 	 32.80 	 54.86
12.00 	 28.70 	 56.72
12.03 	 32.40 	 55.44
12.05 	 28.50 	 56.14
12.07 	 33.30 	 55.32
12.10 	 29.70 	 55.44
12.12 	 33.50 	 55.90
12.15 	 30.20 	 56.25
12.18 	 32.40 	 57.19
12.20 	 30.40 	 56.37
12.22 	 33.70 	 56.60
12.25 	 31.20 	 56.37
12.28 	 31.50 	 56.37
12.30 	 31.50 	 56.72
12.32 	 31.20 	 56.25
12.35 	 31.20 	 55.55
12.38 	 32.70 	 54.74
12.40 	 31.00 	 55.09
12.43 	 35.10 	 54.86
12.45 	 31.20 	 55.20
12.47 	 35.50 	 55.44
12.50 	 31.10 	 54.62
12.53 	 35.20 	 55.79
12.55 	 31.70 	 53.92
12.57 	 36.30 	 54.62
12.60 	 32.40 	 56.25
12.62 	 32.60 	 55.90
12.65 	 32.90 	 56.02
12.68 	 32.80 	 55.44
12.70 	 32.60 	 55.67
12.72 	 35.00 	 55.90
12.75 	 32.30 	 56.49
12.78 	 36.40 	 55.67
12.80 	 32.00 	 55.09
12.82 	 36.10 	 55.90
12.85 	 32.00 	 54.51
12.88 	 35.80 	 55.55
12.90 	 32.40 	 56.84
12.93 	 36.70 	 55.55
12.95 	 32.80 	 56.49
12.97 	 36.80 	 55.20
13.00 	 33.70 	 56.25
13.03 	 36.50 	 56.60
13.05 	 34.40 	 56.72
13.07 	 34.80 	 57.42
13.10 	 34.60 	 56.84
13.12 	 34.70 	 56.37
13.15 	 34.50 	 56.14
13.18 	 37.20 	 55.32
13.20 	 34.60 	 55.90
13.22 	 38.10 	 54.27
13.25 	 34.40 	 54.97
13.28 	 38.40 	 54.39
13.30 	 34.20 	 55.32
13.32 	 38.50 	 55.79
13.35 	 34.20 	 55.44
13.38 	 38.30 	 55.79
13.40 	 34.10 	 54.86
13.43 	 38.20 	 55.44
13.45 	 35.30 	 54.27
13.47 	 38.90 	 54.97
13.50 	 35.80 	 56.49
13.53 	 39.80 	 54.86
13.55 	 36.40 	 55.79
13.57 	 37.20 	 55.90
13.60 	 37.00 	 57.19
13.62 	 36.90 	 57.19
13.65 	 36.70 	 57.07
13.68 	 38.20 	 56.14
13.70 	 36.20 	 55.90
13.72 	 40.20 	 56.14
13.75 	 36.70 	 55.20
13.78 	 40.80 	 55.79
13.80 	 36.70 	 57.65
13.82 	 40.80 	 55.44
13.85 	 37.40 	 56.72
13.88 	 41.00 	 56.49
13.90 	 37.70 	 57.42
13.93 	 40.10 	 57.30
13.95 	 38.30 	 57.07
13.97 	 38.40 	 57.65
14.00 	 38.60 	 56.84
14.03 	 38.40 	 56.37
14.05 	 39.70 	 56.37
14.07 	 38.20 	 56.02
14.10 	 42.00 	 54.04
14.12 	 37.90 	 55.79
14.15 	 41.50 	 54.39
14.18 	 37.80 	 55.79
14.20 	 42.30 	 55.55
14.22 	 38.60 	 56.37
14.25 	 42.50 	 55.79
14.28 	 39.40 	 55.32
14.30 	 41.10 	 55.67
14.32 	 39.80 	 56.02
14.35 	 40.50 	 56.60
14.38 	 40.30 	 57.19
14.40 	 40.20 	 56.49
14.43 	 39.80 	 56.14
14.45 	 42.70 	 55.32
14.47 	 39.60 	 56.95
14.50 	 43.30 	 56.25
14.53 	 39.20 	 56.37
14.55 	 43.30 	 56.25
14.57 	 40.00 	 55.79
14.60 	 43.70 	 56.25
14.62 	 40.50 	 55.90
14.65 	 44.70 	 57.42
14.68 	 41.00 	 55.90
14.70 	 43.80 	 55.90
14.72 	 41.90 	 57.07
14.75 	 41.50 	 57.30
14.78 	 42.90 	 57.53
14.80 	 41.70 	 58.00
14.82 	 43.20 	 57.30
14.85 	 41.60 	 57.07
14.88 	 45.80 	 56.60
14.90 	 41.90 	 55.79
14.93 	 44.90 	 56.95
14.95 	 42.10 	 56.02
14.97 	 44.80 	 56.72
15.00 	 41.70 	 56.02
15.03 	 45.30 	 54.39
15.05 	 42.10 	 56.14
15.07 	 46.30 	 55.55
15.10 	 42.20 	 56.49
15.12 	 46.10 	 55.79
15.15 	 43.20 	 55.67
15.18 	 44.70 	 55.90
15.20 	 43.30 	 56.14
15.22 	 46.00 	 56.60
15.25 	 44.00 	 56.49
15.28 	 43.70 	 56.60
15.30 	 45.40 	 55.20
15.32 	 43.30 	 56.49
15.35 	 47.10 	 55.44
15.38 	 42.90 	 57.65
15.40 	 46.60 	 56.95
15.43 	 43.20 	 56.37
15.45 	 47.60 	 56.25
15.47 	 43.70 	 56.25
15.50 	 47.70 	 56.84
15.53 	 44.60 	 56.95
15.55 	 46.70 	 58.12
15.57 	 45.00 	 56.84
15.60 	 46.80 	 56.95
15.62 	 45.10 	 57.53
15.65 	 47.10 	 57.30
15.68 	 45.40 	 58.58
15.70 	 47.30 	 57.53
15.72 	 45.40 	 57.53
15.75 	 48.80 	 56.37
15.78 	 45.50 	 56.02
15.80 	 49.50 	 56.37
15.82 	 45.20 	 55.90
15.85 	 48.90 	 56.60
15.88 	 45.00 	 54.97
15.90 	 49.40 	 56.49
15.93 	 45.90 	 56.84
15.95 	 49.50 	 56.02
15.97 	 46.50 	 57.30
16.00 	 49.30 	 56.37
16.02 	 46.70 	 56.37
16.05 	 50.10 	 56.02
16.07 	 47.90 	 56.60
16.10 	 47.50 	 57.30
16.12 	 47.20 	 57.88
16.15 	 49.80 	 57.19
16.18 	 47.00 	 56.25
16.20 	 51.00 	 57.19
16.23 	 47.20 	 57.88
16.25 	 51.20 	 56.37
16.27 	 47.10 	 57.53
16.30 	 50.50 	 56.49
16.32 	 47.30 	 56.95
16.35 	 51.60 	 56.37
16.38 	 47.80 	 57.30
16.40 	 51.60 	 57.77
16.43 	 48.50 	 57.65
16.45 	 50.50 	 58.00
16.48 	 49.20 	 57.42
16.50 	 49.60 	 58.00
16.52 	 49.60 	 58.35
16.55 	 49.70 	 58.12
16.57 	 49.50 	 57.07
16.60 	 49.40 	 56.72
16.62 	 51.10 	 55.55
16.65 	 48.70 	 56.25
16.68 	 52.40 	 56.25
16.70 	 48.20 	 56.37
16.73 	 52.00 	 56.95
16.75 	 48.70 	 55.90
16.77 	 52.70 	 56.60
16.80 	 48.70 	 55.55
16.82 	 52.90 	 55.90
16.85 	 49.80 	 57.65
16.88 	 53.40 	 56.02
16.90 	 50.50 	 56.60
16.93 	 53.10 	 56.25
16.95 	 50.90 	 56.95
16.98 	 52.90 	 57.30
17.00 	 51.40 	 57.77
17.02 	 51.20 	 58.12
17.05 	 52.70 	 57.30
17.07 	 50.70 	 56.84
17.10 	 54.70 	 57.88
17.12 	 51.00 	 58.58
17.15 	 55.10 	 56.72
17.18 	 51.00 	 58.35
17.20 	 54.50 	 56.60
17.23 	 50.60 	 57.88
17.25 	 55.10 	 57.42
17.27 	 51.60 	 58.35
17.30 	 55.10 	 58.47
17.32 	 52.40 	 57.65
17.35 	 54.80 	 57.42
17.38 	 53.00 	 56.14
17.40 	 53.50 	 57.19
17.43 	 53.30 	 57.07
17.45 	 53.00 	 57.30
17.48 	 55.00 	 56.02
17.50 	 52.50 	 56.60
17.52 	 56.30 	 55.44
17.55 	 52.20 	 57.19
17.57 	 56.10 	 57.19
17.60 	 52.10 	 56.37
17.62 	 55.80 	 56.84
17.65 	 51.90 	 55.67
17.68 	 56.10 	 56.37
17.70 	 52.80 	 56.02
17.73 	 56.00 	 58.00
17.75 	 53.00 	 57.30
17.77 	 56.80 	 55.67
17.80 	 53.40 	 57.42
17.82 	 57.20 	 56.72
17.85 	 54.00 	 58.00
17.88 	 57.50 	 57.53
17.90 	 55.00 	 57.30
17.93 	 56.10 	 57.77
17.95 	 55.60 	 57.53
17.98 	 55.50 	 58.58
18.00 	 55.40 	 59.05
18.02 	 56.80 	 58.93
18.05 	 54.60 	 58.70
18.07 	 58.50 	 56.60
18.10 	 54.30 	 58.47
18.12 	 58.30 	 57.30
18.15 	 55.70 	 57.53
18.18 	 59.70 	 56.72
18.20 	 56.00 	 56.49
18.23 	 59.50 	 56.49
18.25 	 56.70 	 56.02
18.27 	 56.60 	 57.19
18.30 	 58.10 	 57.42
18.32 	 56.60 	 57.42
18.35 	 59.10 	 55.90
18.38 	 55.80 	 57.65
18.40 	 60.10 	 55.90
18.43 	 56.00 	 57.53
18.45 	 59.70 	 56.95
18.48 	 55.70 	 57.30
18.50 	 59.30 	 56.72
18.52 	 56.30 	 55.90
18.55 	 60.10 	 56.95
18.57 	 56.00 	 56.72
18.60 	 60.50 	 58.58
18.62 	 57.20 	 56.60
18.65 	 60.70 	 56.49
18.68 	 57.80 	 58.00
18.70 	 61.40 	 56.84
18.73 	 58.50 	 58.58
18.75 	 60.10 	 58.93
18.77 	 58.70 	 58.70
18.80 	 60.80 	 58.47
18.82 	 58.90 	 58.35
18.85 	 60.80 	 58.82
18.88 	 58.40 	 59.05
18.90 	 61.90 	 59.52
18.93 	 57.90 	 58.00
18.95 	 62.30 	 56.60
18.98 	 59.60 	 57.30
19.00 	 61.20 	 56.95
19.02 	 59.30 	 57.88
19.05 	 63.40 	 56.37
19.07 	 60.10 	 56.84
19.10 	 61.40 	 56.95
19.12 	 59.60 	 56.95
19.15 	 63.20 	 56.84
19.18 	 59.90 	 57.42
19.20 	 63.90 	 58.58
19.23 	 60.00 	 57.19
19.25 	 63.80 	 58.00
19.27 	 60.90 	 57.53
19.30 	 62.30 	 57.30
19.32 	 60.80 	 58.58
19.35 	 64.20 	 57.42
19.38 	 61.30 	 57.53
19.40 	 62.90 	 57.30
19.43 	 60.50 	 57.53
19.45 	 64.30 	 57.88
19.48 	 61.10 	 58.12
