time [ms]	Pressure [Hgmm]	illuminance [lux]
0.00 	 0.20 	 54.51
0.03 	 0.20 	 54.27
0.05 	 0.10 	 54.04
0.07 	 0.30 	 54.04
0.10 	 0.20 	 54.51
0.12 	 0.30 	 54.97
0.15 	 0.10 	 54.74
0.17 	 0.20 	 54.51
0.20 	 0.20 	 54.39
0.23 	 -0.10 	 54.04
0.25 	 -0.20 	 55.09
0.28 	 0.20 	 55.20
0.30 	 0.20 	 55.09
0.33 	 0.80 	 54.62
0.35 	 0.00 	 54.27
0.38 	 0.30 	 54.62
0.40 	 -0.10 	 55.09
0.42 	 0.50 	 54.97
0.45 	 0.30 	 54.86
0.47 	 0.20 	 54.51
0.50 	 -0.10 	 54.04
0.53 	 0.40 	 54.16
0.55 	 0.40 	 54.74
0.57 	 0.30 	 54.86
0.60 	 0.30 	 54.86
0.62 	 0.30 	 54.27
0.65 	 0.10 	 54.39
0.68 	 0.30 	 54.39
0.70 	 0.20 	 55.32
0.72 	 0.40 	 55.09
0.75 	 0.40 	 54.51
0.78 	 0.30 	 54.39
0.80 	 -0.10 	 54.04
0.82 	 -0.10 	 54.39
0.85 	 -0.10 	 54.74
0.88 	 0.70 	 55.09
0.90 	 -0.20 	 54.86
0.93 	 0.10 	 54.51
0.95 	 -0.10 	 54.39
0.97 	 0.30 	 54.74
1.00 	 0.20 	 55.20
1.02 	 0.20 	 55.20
1.05 	 0.10 	 55.32
1.07 	 0.60 	 54.86
1.10 	 0.10 	 54.74
1.12 	 0.60 	 54.74
1.15 	 0.50 	 54.97
1.18 	 0.30 	 54.74
1.20 	 0.00 	 54.27
1.23 	 0.30 	 54.04
1.25 	 0.50 	 54.04
1.27 	 0.20 	 54.86
1.30 	 0.00 	 55.20
1.32 	 0.30 	 54.74
1.35 	 0.40 	 54.86
1.38 	 0.20 	 54.62
1.40 	 0.40 	 54.27
1.43 	 0.30 	 54.74
1.45 	 0.50 	 55.20
1.48 	 0.30 	 54.74
1.50 	 0.40 	 54.62
1.52 	 0.20 	 54.27
1.55 	 0.30 	 54.62
1.57 	 0.20 	 54.74
1.60 	 0.40 	 55.20
1.62 	 0.40 	 55.09
1.65 	 0.20 	 54.86
1.68 	 0.20 	 54.51
1.70 	 -0.10 	 54.51
1.73 	 0.10 	 55.32
1.75 	 0.20 	 55.55
1.77 	 0.10 	 55.20
1.80 	 -0.10 	 55.09
1.82 	 0.10 	 54.74
1.85 	 0.20 	 55.32
1.88 	 0.40 	 55.44
1.90 	 0.60 	 55.79
1.93 	 0.20 	 55.32
1.95 	 0.40 	 55.09
1.98 	 0.40 	 54.86
2.00 	 0.30 	 55.09
2.02 	 0.30 	 55.55
2.05 	 0.80 	 55.44
2.08 	 0.30 	 55.09
2.10 	 0.50 	 54.62
2.12 	 0.30 	 54.51
2.15 	 0.30 	 55.55
2.17 	 0.40 	 55.79
2.20 	 0.40 	 55.44
2.23 	 0.20 	 55.20
2.25 	 0.20 	 55.09
2.27 	 0.20 	 54.51
2.30 	 0.40 	 54.97
2.33 	 0.40 	 55.79
2.35 	 0.20 	 55.79
2.38 	 0.10 	 55.32
2.40 	 0.70 	 54.97
2.42 	 0.30 	 54.97
2.45 	 0.30 	 55.67
2.48 	 0.20 	 55.90
2.50 	 0.30 	 55.44
2.52 	 0.40 	 55.20
2.55 	 0.50 	 55.32
2.58 	 0.50 	 55.20
2.60 	 0.50 	 55.67
2.62 	 -0.10 	 56.25
2.65 	 0.10 	 56.25
2.67 	 0.20 	 55.79
2.70 	 0.30 	 55.20
2.73 	 0.20 	 55.44
2.75 	 0.40 	 55.90
2.77 	 0.20 	 55.67
2.80 	 0.40 	 55.67
2.83 	 0.60 	 55.20
2.85 	 0.40 	 55.32
2.88 	 0.50 	 55.32
2.90 	 0.20 	 55.67
2.92 	 0.10 	 56.25
2.95 	 0.10 	 56.25
2.98 	 0.10 	 55.20
3.00 	 0.00 	 55.20
3.02 	 -0.10 	 55.79
3.05 	 -0.10 	 56.25
3.08 	 0.30 	 56.25
3.10 	 0.10 	 55.44
3.12 	 0.20 	 55.55
3.15 	 0.50 	 55.20
3.17 	 0.10 	 55.44
3.20 	 0.50 	 56.25
3.23 	 0.30 	 56.14
3.25 	 0.30 	 56.25
3.27 	 0.40 	 55.44
3.30 	 0.30 	 55.20
3.33 	 0.30 	 56.25
3.35 	 0.30 	 56.49
3.38 	 0.40 	 56.25
3.40 	 -0.00 	 56.02
3.42 	 0.30 	 55.79
3.45 	 0.50 	 55.79
3.48 	 0.40 	 55.79
3.50 	 0.30 	 56.25
3.52 	 0.20 	 55.90
3.55 	 0.40 	 55.79
3.58 	 0.20 	 55.55
3.60 	 0.10 	 55.20
3.62 	 -0.10 	 56.49
3.65 	 -0.10 	 56.49
3.67 	 0.20 	 56.02
3.70 	 0.20 	 55.79
3.73 	 0.20 	 55.67
3.75 	 0.20 	 55.79
3.77 	 -0.10 	 55.90
3.80 	 -0.10 	 56.60
3.83 	 -0.10 	 55.90
3.85 	 0.50 	 55.79
3.88 	 0.20 	 55.20
3.90 	 0.30 	 55.55
3.92 	 0.30 	 56.49
3.95 	 0.50 	 56.25
3.98 	 0.30 	 55.67
4.00 	 0.60 	 55.44
4.03 	 0.30 	 55.44
4.05 	 0.40 	 55.79
4.08 	 0.20 	 56.49
4.10 	 0.00 	 56.37
4.12 	 0.60 	 55.90
4.15 	 0.60 	 56.02
4.17 	 0.30 	 55.32
4.20 	 0.50 	 55.09
4.22 	 0.40 	 56.02
4.25 	 0.40 	 55.79
4.28 	 0.30 	 55.20
4.30 	 0.30 	 54.97
4.33 	 0.30 	 54.97
4.35 	 0.30 	 55.79
4.38 	 0.10 	 56.25
4.40 	 0.60 	 56.14
4.42 	 0.20 	 55.79
4.45 	 0.30 	 55.44
4.47 	 0.10 	 55.20
4.50 	 0.20 	 55.32
4.53 	 0.20 	 55.90
4.55 	 0.20 	 55.67
4.58 	 0.10 	 55.55
4.60 	 0.30 	 55.20
4.62 	 0.20 	 55.20
4.65 	 0.30 	 55.67
4.67 	 0.20 	 56.25
4.70 	 0.60 	 55.90
4.72 	 0.20 	 55.79
4.75 	 0.60 	 55.44
4.78 	 0.20 	 55.44
4.80 	 0.00 	 56.02
4.83 	 0.50 	 56.49
4.85 	 0.50 	 55.67
4.88 	 0.10 	 55.55
4.90 	 -0.00 	 55.32
4.92 	 0.30 	 55.32
4.95 	 0.40 	 55.44
4.97 	 0.10 	 55.90
5.00 	 0.10 	 55.67
5.03 	 0.20 	 55.32
5.05 	 0.20 	 54.97
5.08 	 0.10 	 54.97
5.10 	 0.10 	 56.02
5.12 	 0.10 	 56.02
5.15 	 0.30 	 55.79
5.17 	 -0.20 	 55.32
5.20 	 0.10 	 55.32
5.22 	 0.10 	 55.79
5.25 	 -0.10 	 55.90
5.28 	 0.30 	 55.90
5.30 	 0.40 	 55.79
5.33 	 1.10 	 55.55
5.35 	 0.30 	 55.32
5.38 	 0.30 	 55.44
5.40 	 0.30 	 56.25
5.42 	 0.30 	 56.14
5.45 	 0.40 	 55.79
5.47 	 0.30 	 55.79
5.50 	 0.30 	 55.55
5.53 	 0.30 	 55.90
5.55 	 0.50 	 56.37
5.58 	 0.30 	 56.25
5.60 	 0.50 	 56.25
5.62 	 0.30 	 55.55
5.65 	 0.30 	 54.97
5.67 	 0.20 	 55.32
5.70 	 0.40 	 56.02
5.72 	 0.30 	 55.90
5.75 	 0.30 	 55.20
5.78 	 1.70 	 54.74
5.80 	 0.20 	 54.97
5.83 	 1.90 	 55.20
5.85 	 0.20 	 55.90
5.88 	 1.90 	 55.20
5.90 	 -0.10 	 55.32
5.92 	 2.30 	 55.09
5.95 	 0.80 	 54.86
5.97 	 1.80 	 55.44
6.00 	 0.50 	 55.79
6.03 	 2.20 	 56.49
6.05 	 0.00 	 55.67
6.08 	 2.50 	 54.27
6.10 	 0.20 	 55.67
6.12 	 2.60 	 55.44
6.15 	 0.00 	 55.90
6.17 	 2.80 	 55.55
6.20 	 0.20 	 55.20
6.22 	 2.90 	 55.32
6.25 	 0.40 	 55.32
6.28 	 2.80 	 56.02
6.30 	 0.40 	 56.02
6.33 	 3.10 	 56.14
6.35 	 0.20 	 55.67
6.38 	 3.20 	 54.04
6.40 	 0.20 	 55.79
6.42 	 3.40 	 55.32
6.45 	 0.40 	 55.67
6.47 	 3.40 	 55.09
6.50 	 1.50 	 54.74
6.53 	 2.40 	 54.62
6.55 	 1.80 	 54.74
6.58 	 2.60 	 55.55
6.60 	 2.10 	 55.79
6.62 	 2.70 	 55.55
6.65 	 2.30 	 55.32
6.67 	 2.90 	 55.09
6.70 	 2.50 	 55.79
6.72 	 3.00 	 55.90
6.75 	 2.90 	 55.67
6.78 	 2.70 	 55.44
6.80 	 2.90 	 55.55
6.83 	 3.40 	 55.32
6.85 	 2.90 	 55.67
6.88 	 3.60 	 56.25
6.90 	 3.00 	 56.25
6.92 	 4.10 	 55.90
6.95 	 3.60 	 55.55
6.97 	 4.20 	 55.67
7.00 	 4.20 	 56.37
7.03 	 4.50 	 56.95
7.05 	 4.60 	 56.49
7.08 	 4.30 	 56.14
7.10 	 4.80 	 55.79
7.12 	 4.10 	 55.44
7.15 	 5.80 	 56.14
7.17 	 4.60 	 56.72
7.20 	 5.70 	 56.72
7.22 	 5.20 	 55.90
7.25 	 6.00 	 55.90
7.28 	 5.60 	 56.72
7.30 	 5.80 	 56.84
7.33 	 6.20 	 57.19
7.35 	 6.60 	 56.95
7.38 	 6.30 	 56.60
7.40 	 6.90 	 56.37
7.42 	 6.80 	 56.37
7.45 	 7.30 	 57.07
7.47 	 6.70 	 57.07
7.50 	 7.10 	 57.19
7.53 	 7.10 	 56.60
7.55 	 7.60 	 56.60
7.58 	 7.40 	 57.65
7.60 	 7.80 	 57.30
7.62 	 7.80 	 57.30
7.65 	 8.30 	 57.07
7.67 	 8.10 	 57.07
7.70 	 8.40 	 56.95
7.72 	 8.20 	 57.30
7.75 	 8.80 	 57.88
7.78 	 8.40 	 57.77
7.80 	 8.80 	 57.30
7.83 	 8.90 	 57.07
7.85 	 9.00 	 56.72
7.88 	 9.00 	 57.42
7.90 	 9.40 	 57.65
7.92 	 9.40 	 57.30
7.95 	 9.80 	 57.19
7.97 	 8.30 	 57.30
8.00 	 10.60 	 56.95
8.03 	 8.80 	 57.30
8.05 	 10.90 	 58.12
8.07 	 8.50 	 57.53
8.10 	 11.00 	 57.53
8.12 	 8.40 	 56.72
8.15 	 11.00 	 57.42
8.18 	 8.40 	 56.37
8.20 	 11.00 	 57.19
8.22 	 8.20 	 58.35
8.25 	 11.00 	 56.60
8.28 	 8.10 	 57.65
8.30 	 11.20 	 56.60
8.32 	 9.70 	 57.30
8.35 	 10.70 	 58.12
8.38 	 10.30 	 57.30
8.40 	 10.60 	 57.07
8.43 	 10.70 	 56.84
8.45 	 10.60 	 56.84
8.47 	 11.10 	 57.53
8.50 	 11.40 	 58.12
8.53 	 11.00 	 57.88
8.55 	 12.00 	 56.84
8.57 	 11.60 	 56.84
8.60 	 12.40 	 57.19
8.62 	 12.20 	 57.65
8.65 	 12.10 	 57.53
8.68 	 12.80 	 57.42
8.70 	 12.70 	 57.07
8.72 	 12.90 	 57.07
8.75 	 13.00 	 57.42
8.78 	 13.20 	 57.77
8.80 	 13.20 	 57.77
8.82 	 13.20 	 57.30
8.85 	 13.50 	 57.42
8.88 	 13.70 	 57.65
8.90 	 12.40 	 58.00
8.93 	 14.20 	 58.12
8.95 	 12.40 	 57.88
8.97 	 14.40 	 57.77
9.00 	 12.60 	 57.42
9.03 	 15.10 	 57.88
9.05 	 12.40 	 57.30
9.07 	 14.90 	 58.82
9.10 	 12.20 	 58.70
9.12 	 14.90 	 56.84
9.15 	 11.80 	 57.77
9.18 	 14.70 	 57.19
9.20 	 13.20 	 57.77
9.22 	 14.10 	 58.58
9.25 	 13.80 	 58.35
9.28 	 14.10 	 57.77
9.30 	 14.00 	 57.30
9.32 	 14.50 	 57.53
9.35 	 14.80 	 58.00
9.38 	 14.90 	 58.35
9.40 	 15.60 	 58.00
9.43 	 15.00 	 57.30
9.45 	 15.90 	 57.07
9.47 	 16.00 	 57.65
9.50 	 16.00 	 58.00
9.53 	 16.40 	 58.23
9.55 	 16.10 	 58.12
9.57 	 16.30 	 57.88
9.60 	 17.00 	 57.53
9.62 	 15.70 	 57.65
9.65 	 17.00 	 58.58
9.68 	 16.50 	 58.35
9.70 	 17.30 	 58.35
9.72 	 15.90 	 58.35
9.75 	 18.00 	 57.30
9.78 	 15.60 	 58.23
9.80 	 17.90 	 58.12
9.82 	 15.50 	 58.82
9.85 	 17.60 	 57.65
9.88 	 16.50 	 57.42
9.90 	 17.60 	 57.07
9.93 	 17.40 	 57.65
9.95 	 17.10 	 58.35
9.97 	 17.60 	 58.47
10.00 	 18.50 	 58.00
10.03 	 17.60 	 57.88
10.05 	 18.60 	 57.88
10.07 	 18.20 	 58.58
10.10 	 18.50 	 58.70
10.12 	 18.60 	 58.58
10.15 	 19.00 	 58.00
10.18 	 19.00 	 57.53
10.20 	 19.00 	 57.30
10.22 	 19.50 	 57.77
10.25 	 18.40 	 58.35
10.28 	 20.40 	 58.47
10.30 	 17.80 	 57.30
10.32 	 20.50 	 56.84
10.35 	 18.20 	 58.35
10.38 	 20.70 	 57.77
10.40 	 18.40 	 59.05
10.43 	 20.80 	 57.77
10.45 	 18.30 	 58.12
10.47 	 21.10 	 57.65
10.50 	 18.10 	 57.42
10.53 	 21.00 	 57.77
10.55 	 17.80 	 58.00
10.57 	 21.00 	 58.35
10.60 	 17.70 	 56.84
10.62 	 21.20 	 56.37
10.65 	 18.30 	 58.23
10.68 	 21.50 	 57.88
10.70 	 18.40 	 58.82
10.72 	 21.50 	 57.77
10.75 	 20.10 	 57.53
10.78 	 21.00 	 57.65
10.80 	 20.40 	 57.30
10.82 	 21.50 	 58.12
10.85 	 20.80 	 58.47
10.88 	 21.70 	 58.35
10.90 	 21.90 	 57.88
10.93 	 21.70 	 57.77
10.95 	 22.40 	 58.35
10.97 	 22.50 	 58.58
11.00 	 22.60 	 58.23
11.03 	 23.10 	 57.53
11.05 	 22.10 	 57.53
11.07 	 23.80 	 57.65
11.10 	 21.80 	 57.30
11.12 	 24.10 	 58.12
11.15 	 22.20 	 57.77
11.18 	 24.30 	 58.35
11.20 	 22.10 	 57.42
11.22 	 24.30 	 57.88
11.25 	 21.80 	 58.35
11.28 	 24.40 	 57.88
11.30 	 21.50 	 58.00
11.32 	 24.40 	 57.19
11.35 	 21.20 	 57.30
11.38 	 24.50 	 57.07
11.40 	 21.20 	 57.53
11.43 	 24.70 	 58.00
11.45 	 21.00 	 57.30
11.47 	 24.70 	 57.77
11.50 	 21.70 	 56.49
11.53 	 23.90 	 57.42
11.55 	 23.00 	 58.00
11.57 	 23.60 	 58.35
11.60 	 23.80 	 57.88
11.62 	 24.30 	 57.42
11.65 	 24.90 	 57.42
11.68 	 24.70 	 57.65
11.70 	 25.70 	 58.12
11.72 	 25.50 	 58.35
11.75 	 25.90 	 58.35
11.78 	 26.30 	 57.77
11.80 	 25.20 	 57.65
11.82 	 27.30 	 57.88
11.85 	 25.90 	 58.35
11.88 	 27.70 	 57.53
11.90 	 25.80 	 57.53
11.93 	 27.50 	 56.95
11.95 	 25.30 	 57.30
11.97 	 27.60 	 57.30
12.00 	 25.10 	 58.12
12.03 	 27.50 	 57.77
12.05 	 24.70 	 57.42
12.07 	 27.60 	 57.53
12.10 	 24.50 	 56.72
12.12 	 27.40 	 57.30
12.15 	 25.40 	 57.77
12.18 	 26.90 	 57.30
12.20 	 26.60 	 57.19
12.22 	 26.90 	 56.84
12.25 	 26.80 	 56.84
12.28 	 27.80 	 57.07
12.30 	 27.50 	 58.12
12.32 	 28.10 	 58.12
12.35 	 28.00 	 57.65
12.38 	 28.40 	 57.07
